participant_id,condition,session_id,window_start_sec,window_end_sec,score,state,action,action_changed,qa,pupil_valid_frac,gaze_valid_frac,blink_rate_per_min,n_samples_window
ID02,dual,ID02_ET_1,163.0,173.0,0.4864812997622971,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9753694581280788}",0.9753694581280788,0.9753694581280788,6.0,609
ID02,dual,ID02_ET_1,164.0,174.0,0.4832868229346742,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9704433497536946}",0.9704433497536946,0.9704433497536946,12.0,609
ID02,dual,ID02_ET_1,165.0,175.0,0.4792739077100555,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9507389162561576}",0.9507389162561576,0.9507389162561576,12.0,609
ID02,dual,ID02_ET_1,166.0,176.0,0.46026050825164233,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9507389162561576}",0.9507389162561576,0.9507389162561576,12.0,609
ID02,dual,ID02_ET_1,167.0,177.0,0.45416619856014,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9507389162561576}",0.9507389162561576,0.9507389162561576,12.0,609
ID02,dual,ID02_ET_1,168.0,178.0,0.45156460976993334,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9506578947368421}",0.9506578947368421,0.9506578947368421,12.0,608
ID02,dual,ID02_ET_1,169.0,179.0,0.4503144034946373,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9506578947368421}",0.9506578947368421,0.9506578947368421,12.0,608
ID02,dual,ID02_ET_1,170.0,180.0,0.459268287627557,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9753694581280788}",0.9753694581280788,0.9753694581280788,6.0,609
ID02,dual,ID02_ET_1,171.0,181.0,0.478495159527066,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9753694581280788}",0.9753694581280788,0.9753694581280788,6.0,609
ID02,dual,ID02_ET_1,172.0,182.0,0.47125358339855966,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9753694581280788}",0.9753694581280788,0.9753694581280788,6.0,609
ID02,dual,ID02_ET_1,173.0,183.0,0.4726965354970877,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,174.0,184.0,0.4731171098130598,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9605911330049262}",0.9605911330049262,0.9605911330049262,12.0,609
ID02,dual,ID02_ET_1,175.0,185.0,0.45591852534273397,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9802955665024631}",0.9802955665024631,0.9802955665024631,6.0,609
ID02,dual,ID02_ET_1,176.0,186.0,0.45125965227962017,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9555921052631579}",0.9555921052631579,0.9555921052631579,12.0,608
ID02,dual,ID02_ET_1,177.0,187.0,0.45773125109677604,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9555921052631579}",0.9555921052631579,0.9555921052631579,12.0,608
ID02,dual,ID02_ET_1,178.0,188.0,0.45611606332149934,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,179.0,189.0,0.445497318159197,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,180.0,190.0,0.44136808043863063,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,181.0,191.0,0.43900441576829907,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9343185550082101}",0.9343185550082101,0.9343185550082101,18.0,609
ID02,dual,ID02_ET_1,182.0,192.0,0.43822795083007365,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9343185550082101}",0.9343185550082101,0.9343185550082101,18.0,609
ID02,dual,ID02_ET_1,183.0,193.0,0.440472006988516,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9539473684210527}",0.9539473684210527,0.9539473684210527,12.0,608
ID02,dual,ID02_ET_1,184.0,194.0,0.4344967091911889,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9539473684210527}",0.9539473684210527,0.9539473684210527,12.0,608
ID02,dual,ID02_ET_1,185.0,195.0,0.4316549604186029,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.930921052631579}",0.930921052631579,0.930921052631579,18.0,608
ID02,dual,ID02_ET_1,186.0,196.0,0.4350026874827847,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,187.0,197.0,0.4358112065901472,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,188.0,198.0,0.450604069258116,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,189.0,199.0,0.4662632014687481,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,190.0,200.0,0.46883594403756185,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9556650246305419}",0.9556650246305419,0.9556650246305419,12.0,609
ID02,dual,ID02_ET_1,191.0,201.0,0.4741203692409036,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9769736842105263}",0.9769736842105263,0.9769736842105263,6.0,608
ID02,dual,ID02_ET_1,192.0,202.0,0.47218101918999145,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 608, 'pupil_valid_frac': 0.9769736842105263}",0.9769736842105263,0.9769736842105263,6.0,608
ID02,dual,ID02_ET_1,193.0,203.0,0.4715187731694932,MEDIUM,REDUCE_CLUTTER,False,"{'n_samples_window': 609, 'pupil_valid_frac': 0.9770114942528736}",0.9770114942528736,0.9770114942528736,6.0,609
